ticket_id,received_at,marca,canal,customer_id,mensagem
449,2026-02-21T15:00:00,BeFly Travel,email,143,"Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer? Cliente desde 2019, espero atendimento à altura."
450,2026-02-14T00:26:00,Flytour,whatsapp,139,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam? Por favor responder no whatsapp 11 9XXXX-XXXX."
451,2026-01-24T06:20:00,BeFly Conecta,email,408,Quero comprar miles pra completar resgate. Como faço?
452,2026-02-09T09:47:00,Flytour,whatsapp,491,"Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer? Estou muito chateado, espero solução."
453,2026-04-02T21:38:00,BeFly,chat_site,346,"Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump. Cliente desde 2019, espero atendimento à altura."
454,2026-02-17T11:16:00,BeFly Conecta,email,189,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
455,2026-04-03T21:04:00,BeFly,chat_site,63,"Quero comprar miles pra completar resgate. Como faço? Já mandei essa mensagem 2 vezes, ninguém respondeu."
456,2026-04-09T18:37:00,Vai Voando,telefone,392,"Pacote pra esquiar nos Andes Argentinos, fim de agosto, 2 adultos + 1 criança 10 anos. Saída de Floripa preferencialmente."
457,2026-01-27T09:49:00,BeFly Travel,whatsapp,45,"Tô vendo no site valores diferentes pra mesmo voo dependendo do horário. Tem alguma forma de garantir o melhor preço? Já mandei essa mensagem 2 vezes, ninguém respondeu."
458,2026-02-28T10:37:00,BeFly,chat_site,35,BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia. Por favor responder no whatsapp 11 9XXXX-XXXX.
459,2026-05-27T13:53:00,BeFly Conecta,whatsapp,34,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
460,2026-02-22T12:46:00,BeFly,telefone,145,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer. Por favor responder no whatsapp 11 9XXXX-XXXX.
461,2026-06-15T11:08:00,BeFly Travel,email,322,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
462,2026-02-02T02:40:00,BeFly,telefone,340,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
463,2026-01-05T14:22:00,Flytour,telefone,128,"BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia. Cliente desde 2019, espero atendimento à altura."
464,2026-02-03T01:40:00,BeFly,whatsapp,312,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Aguardo retorno, obrigado!"
465,2026-03-15T15:59:00,BeFly,whatsapp,102,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível? Aguardo retorno, obrigado!"
466,2026-05-15T09:47:00,BeFly,whatsapp,327,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino? Cliente desde 2019, espero atendimento à altura."
467,2026-02-11T10:38:00,BeFly Conecta,telefone,131,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
468,2026-04-15T17:24:00,BeFly Travel,whatsapp,428,Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem?
469,2026-02-22T03:01:00,Vai Voando,chat_site,300,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino?"
470,2026-02-14T12:02:00,Flytour,whatsapp,164,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
471,2026-03-04T22:13:00,Flytour,whatsapp,356,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
472,2026-05-31T20:49:00,BeFly,email,179,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k. Já mandei essa mensagem 2 vezes, ninguém respondeu."
473,2026-03-03T22:47:00,Flytour,telefone,425,Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem?
474,2026-04-03T14:21:00,BeFly,telefone,220,Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram.
475,2026-06-18T23:03:00,Belvitur,email,97,"Pacote pra esquiar nos Andes Argentinos, fim de agosto, 2 adultos + 1 criança 10 anos. Saída de Floripa preferencialmente."
476,2026-05-31T05:14:00,Belvitur,whatsapp,280,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
477,2026-04-27T01:21:00,BeFly,whatsapp,494,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
478,2026-03-16T22:28:00,BeFly,email,71,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Estou muito chateado, espero solução."
479,2026-03-30T13:18:00,Flytour,whatsapp,124,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
480,2026-03-23T00:22:00,BeFly,email,358,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
481,2026-04-17T23:03:00,BeFly Conecta,whatsapp,418,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018. Por favor responder no whatsapp 11 9XXXX-XXXX.
482,2026-05-19T10:44:00,Instaviagem,telefone,80,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
483,2026-06-02T19:46:00,Belvitur,chat_site,59,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
484,2026-03-30T14:01:00,BeFly,whatsapp,144,"BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia. Estou muito chateado, espero solução."
485,2026-03-23T13:25:00,Instaviagem,whatsapp,228,"Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018. Estou muito chateado, espero solução."
486,2026-02-22T16:52:00,BeFly,whatsapp,6,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
487,2026-05-17T14:44:00,BeFly Travel,telefone,170,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
488,2026-01-20T19:21:00,BeFly Conecta,instagram_dm,251,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
489,2026-02-28T14:01:00,BeFly,chat_site,330,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
490,2026-05-14T00:13:00,Flytour,whatsapp,126,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard."
491,2026-01-05T14:30:00,Belvitur,chat_site,152,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Aguardo retorno, obrigado!"
492,2026-06-03T23:01:00,Vai Voando,telefone,53,"Posso parcelar minha viagem em 12x sem juros se eu fechar hoje? Já mandei essa mensagem 2 vezes, ninguém respondeu."
493,2026-05-16T03:15:00,BeFly Conecta,whatsapp,332,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
494,2026-01-25T19:41:00,BeFly Conecta,whatsapp,426,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08. Estou muito chateado, espero solução."
495,2026-01-20T12:31:00,BeFly Conecta,email,420,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Aguardo retorno, obrigado!"
496,2026-01-10T04:50:00,Instaviagem,email,256,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer.
497,2026-04-20T16:54:00,BeFly Conecta,whatsapp,353,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível? Estou muito chateado, espero solução."
498,2026-04-26T22:01:00,Instaviagem,whatsapp,21,"Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Cliente desde 2019, espero atendimento à altura."
499,2026-02-09T17:39:00,Flytour,whatsapp,431,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
500,2026-05-24T06:06:00,BeFly Conecta,whatsapp,37,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
501,2026-06-12T03:11:00,BeFly Travel,email,342,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam? Cliente desde 2019, espero atendimento à altura."
502,2026-01-30T22:33:00,BeFly Travel,whatsapp,412,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
503,2026-04-14T07:30:00,BeFly,whatsapp,166,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
504,2026-04-08T08:07:00,Vai Voando,chat_site,499,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação?"
505,2026-04-23T20:15:00,BeFly,chat_site,371,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
506,2026-04-13T20:37:00,BeFly Conecta,instagram_dm,247,"Pacote pra esquiar nos Andes Argentinos, fim de agosto, 2 adultos + 1 criança 10 anos. Saída de Floripa preferencialmente. Estou muito chateado, espero solução."
507,2026-02-24T11:42:00,Vai Voando,email,325,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
508,2026-02-10T12:02:00,Flytour,email,44,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12."
509,2026-03-09T17:20:00,BeFly Conecta,instagram_dm,185,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH."
510,2026-03-14T03:38:00,BeFly,whatsapp,496,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Cliente desde 2019, espero atendimento à altura."
511,2026-01-21T10:31:00,BeFly,chat_site,333,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
512,2026-05-10T02:05:00,BeFly Travel,email,116,"Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Estou muito chateado, espero solução."
513,2026-01-21T13:46:00,Flytour,chat_site,291,Quero comprar miles pra completar resgate. Como faço?
514,2026-05-04T16:45:00,BeFly,email,443,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
515,2026-05-11T02:09:00,Belvitur,instagram_dm,321,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry."
516,2026-03-25T17:42:00,Belvitur,whatsapp,88,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
517,2026-05-22T01:56:00,BeFly,whatsapp,317,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
518,2026-01-09T14:18:00,BeFly Travel,whatsapp,305,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
519,2026-01-22T22:38:00,Flytour,email,455,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
520,2026-06-08T18:22:00,BeFly,whatsapp,373,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
521,2026-05-27T09:12:00,Belvitur,telefone,423,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08. Estou muito chateado, espero solução."
522,2026-04-04T10:07:00,Flytour,instagram_dm,370,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Estou muito chateado, espero solução."
523,2026-03-06T08:12:00,BeFly,email,412,"Vocês ainda mantêm parceria com a Smiles? Quero usar pontos pra Madrid. Já mandei essa mensagem 2 vezes, ninguém respondeu."
524,2026-02-16T08:22:00,BeFly Travel,telefone,11,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k. Por favor responder no whatsapp 11 9XXXX-XXXX."
525,2026-05-25T00:42:00,BeFly,whatsapp,410,Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump.
526,2026-06-19T12:02:00,BeFly,telefone,195,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Já mandei essa mensagem 2 vezes, ninguém respondeu."
527,2026-02-15T13:24:00,BeFly Conecta,telefone,414,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH."
528,2026-01-03T12:17:00,BeFly,presencial,250,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k."
529,2026-01-06T18:14:00,Belvitur,whatsapp,94,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry."
530,2026-05-04T16:50:00,BeFly Conecta,chat_site,496,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
531,2026-03-23T15:54:00,BeFly Travel,chat_site,313,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
532,2026-04-07T04:00:00,BeFly,chat_site,302,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Estou muito chateado, espero solução."
533,2026-05-30T03:03:00,BeFly Travel,email,296,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato. Por favor responder no whatsapp 11 9XXXX-XXXX.
534,2026-02-27T05:27:00,BeFly,email,171,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026. Estou muito chateado, espero solução."
535,2026-06-09T12:31:00,Queensberry,whatsapp,75,"Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Cliente desde 2019, espero atendimento à altura."
536,2026-02-19T15:17:00,BeFly Travel,whatsapp,135,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
537,2026-04-07T03:30:00,BeFly Conecta,whatsapp,358,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
538,2026-06-14T07:41:00,Belvitur,chat_site,397,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
539,2026-04-26T12:42:00,BeFly,telefone,407,Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem?
